크롤링일,순위,ISBN,상품번호,상품명,정가,판매가,YES포인트,저자,출판사,판매지수,출간일
190225,22,9788954748612,68725885,EBS 수능특강 과학탐구영역 물리 1 (2019년),"6,200원","5,580","
60원 ","
EBS 저
        ",한국교육방송공사,167745,2019년 01월 10일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,과학탐구영역,물리 1ㆍ2,
190225,23,9791188808380,62086797,예비 매3비 매일 지문 3개씩 푸는 비문학 독서 기출,"14,000원","12,600","
700원 ","
안인숙 저
        ",키출판사,241242,2018년 07월 12일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,국어영역,
190225,24,9791189719005,67350410,강성태 영문법 필수편,"16,000원","14,400","
800원 ","
강성태 저
        ",키출판사,205176,2018년 12월 20일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,영어영역,
190225,25,9791196306403,67132715,고등 영어 단어 끝 고단끝,"27,000원","25,650","
810원 ","
John (현승원) 저
        ",쓰리제이북스,154077,2018년 12월 04일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,영어영역,
190225,26,9788954748551,68726435,EBS 수능특강 사회탐구영역 세계지리 (2019년),"5,700원","5,130","
50원 ","
EBS 저
        ",한국교육방송공사,96906,2019년 01월 10일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,사회탐구영역 문제집,한국지리/세계지리,
190225,27,9791188808939,67467417,매3문 매일 지문 3개씩 푸는 문학 수능 기출 (2019년),"16,000원","14,400","
800원 ","
안인숙 저
        ",키출판사,103107,2018년 12월 20일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,국어영역,
190225,28,9788954748582,68726172,EBS 수능특강 사회탐구영역 법과정치 (2019년),"5,700원","5,130","
50원 ","
EBS 저
        ",한국교육방송공사,91134,2019년 01월 10일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,사회탐구영역,경제/법과정치,
190225,29,9791188808397,62086663,예비 매3문 매일 지문 3개씩 푸는 문학 기출,"14,000원","12,600","
700원 ","
안인숙 저
        ",키출판사,179022,2018년 07월 11일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,국어영역,
190225,30,9791161237282,66321042,Word Master 워드마스터 수능 2000,"13,000원","11,700","
650원 ","
김태희 저
        ",이투스북 ,122118,2018년 10월 29일,국내도서,중고등참고서,고등학교,영어전문교재,단어/숙어(고등),
190225,31,9788954748735,68724556,EBS 수능특강 사용설명서 영어(상) (2019년),"9,500원","8,550","
90원 ","
EBS 저
        ",한국교육방송공사,128187,2019년 01월 10일,"","                                    * 판매자 배송 상품은 판매자와 반품/교환이 협의된 상품에 한해 가능합니다.",
190225,32,9788954748537,68726437,EBS 수능특강 사회탐구영역 윤리와 사상 (2019년),"6,100원","5,490","
60원 ","
EBS 저
        ",한국교육방송공사,81750,2019년 01월 10일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,사회탐구영역,생활과윤리/ 윤리와사상,
190225,33,9788928328031,69334529,[쎈 마블 한정판] 쎈 고등 수학 (상) (2019년),"14,500원","13,050","
720원 ","
홍범준, 김의석, 김형정, 김형균, 김윤희, 신사고수학콘텐츠연구회 공저
        ",좋은책신사고,30003,2019년 02월 01일,국내도서,중고등참고서,고등학교,문제집,고1ㆍ2 문제집,공통 수학 (2015 개정교육과정),
190225,34,9788928325597,58476205,신사고 SSEN 쎈 고등 수학 1 (2019년/고2용),"14,000원","12,600","
700원 ","
홍범준, 신사고수학콘텐츠연구회 공저
        ",좋은책신사고,152901,2018년 02월 02일,국내도서,중고등참고서,고등학교,문제집,고1ㆍ2 문제집,수학 일반선택 (2015 개정교육과정),
190225,35,9788928323906,38419295,신사고 SSEN 쎈 고등 수학 (상) (2019년용),"14,500원","13,050","
720원 ","
홍범준 등저
        ",좋은책신사고,190632,2017년 04월 05일,국내도서,중고등참고서,고등학교,문제집,고1ㆍ2 문제집,공통 수학 (2015 개정교육과정),
190225,36,9791125317258,45512761,능률보카 어원편,"12,000원","10,800","
600원 ","
능률영어교육연구소 저
        ",NE능률,164826,2017년 09월 15일,국내도서,중고등참고서,고등학교,영어전문교재,단어/숙어(고등),
190225,37,9788960763814,42759608,BLACKLABEL 블랙라벨 수학 (상) (2019년용),"13,000원","11,700","
650원 ","
이문호 등저
        ",진학사 (블랙박스),103731,2017년 06월 19일,국내도서,중고등참고서,고등학교,문제집,고1ㆍ2 문제집,공통 수학 (2015 개정교육과정),
190225,38,9788954748568,68726389,EBS 수능특강 사회탐구영역 동아시아사 (2019년),"5,700원","5,130","
50원 ","
EBS 저
        ",한국교육방송공사,66654,2019년 01월 10일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,사회탐구영역,한국사/동아시아사/세계사,
