크롤링일,순위,ISBN,상품번호,상품명,정가,판매가,YES포인트,저자,출판사,판매지수,출간일
190225,32,9788954747288,67212038,EBS 중학 뉴런 과학2 (2019년),"15,000원","13,500","
150원 ","
EBS 저
        ",한국교육방송공사,51888,2018년 12월 14일,국내도서,중고등참고서,EBS 방송교재,EBS 중학교,중2,
190225,33,9791125938460,65424065,체크체크 수학 중 1-1 (2019년),"16,500원","14,850","
820원 ","
해법수학연구회  저
        ",천재교육(학원),49482,2018년 10월 01일,국내도서,중고등참고서,중학교,중1 - 문제집,수학(중등1),
190225,34,9788928326662,66277421,신사고 SSEN 쎈 중등 수학 2 (하) (2019년),"15,000원","13,500","
750원 ","
홍범준, 신사고수학연구회 공저
        ",좋은책신사고,47646,2018년 10월 26일,국내도서,중고등참고서,중학교,중2 - 문제집,수학(중등2),
190225,35,9788954743075,42748412,EBS 고등 예비과정 영어 (2019년용),"8,500원","7,650","
80원 ","
            편집부
        ",한국교육방송공사,106677,2017년 06월 19일,국내도서,중고등참고서,EBS 방송교재,EBS 고등학교,고교공통,
190225,36,9788954746274,61932980,EBS My Grammar Coach 기초편,"8,500원","7,650","
90원 ","
이상엽, 서우식 공저
        ",한국교육방송공사,68874,2018년 06월 25일,국내도서,초등참고서,영어,문법(초등),
190225,37,9788900434927,64745414,뜯어먹는 중학 영단어 1800,"11,500원","10,350","
570원 ","
김승영, 고지영 저
        ",동아출판,61191,2018년 10월 10일,국내도서,중고등참고서,중학교,중학영어전문교재,어휘(단어/숙어),
190225,38,9788961334280,61941565,개념원리 중학수학 2-1 (2019년),"16,000원","14,400","
800원 ","
이홍섭 저
        ",개념원리,89397,2018년 07월 01일,국내도서,중고등참고서,중학교,중2 - 문제집,수학(중등2),
190225,39,9791125324447,64413609,주니어 리딩튜터 JUNIOR READING TUTOR LEVEL 1,"12,000원","10,800","
600원 ","
            편집부 저
        ",NE능률,61023,2019년 01월 05일,국내도서,중고등참고서,중학교,중학영어전문교재,독해/작문,
190225,40,9788961333153,13615630,개념원리 중학수학 3-1 (2019년용),"14,000원","12,600","
700원 ","
이홍섭 저
        ",개념원리,92124,2014년 06월 20일,국내도서,중고등참고서,중학교,중3 - 문제집,수학(중등3),
190225,41,9791125323600,61979117,주니어 능률 VOCA 보카 기본,"9,500원","8,550","
470원 ","
NE능률 영어교육연구소(신유승,  이정아,  안수진,  이혜경) 저
        ",NE능률,70020,2018년 07월 05일,국내도서,중고등참고서,중학교,중학영어전문교재,어휘(단어/숙어),
190225,42,9791162275276,65419866,한끝 중등역사 2-1 (2019년),"12,000원","10,800","
600원 ","
            편집부
        ",비상교육(구 비유와상징),33504,2018년 10월 01일,국내도서,중고등참고서,중학교,중2 - 문제집,사회/국사(중등2),
190225,43,9788954747264,67212074,EBS 중학 뉴런 수학2 (상) (2019년),"13,500원","12,150","
130원 ","
EBS 저
        ",한국교육방송공사,49281,2018년 12월 12일,국내도서,중고등참고서,EBS 방송교재,EBS 중학교,중2,
190225,44,9791158316907,32456221,워드마스터 Word Master 중등 고난도 (2019년용),"11,000원","9,900","
550원 ","
박혜란 등저
        ",이투스북 ,77658,2016년 09월 26일,국내도서,중고등참고서,중학교,중3 - 문제집,영어(중등3),
190225,45,9788900434965,66530813,HIGH TOP 하이탑 중학교 과학 2 (2019년),"23,000원","20,700","
1,150원 ","
배미정, 김호련, 김상협, 박윤현, 손은정, 박준영 공저
        ",동아출판,36648,2018년 11월 10일,국내도서,중고등참고서,중학교,중2 - 문제집,과학 (중등2),
190225,46,9791162721384,66322837,100% 실전대비 MP3 중학영어듣기 24회 모의고사 중학교 2학년 (2019년),"14,000원","12,600","
700원 ","
마더텅 편집부 저
        ",마더텅,45858,2018년 10월 22일,국내도서,중고등참고서,중학교,중학영어전문교재,말하기/듣기,
190225,47,9788959904235,51203270,숨마 주니어 중학 국어 비문학 독해 연습 2,"12,000원","10,800","
600원 ","
김영신, 이효선, 유은지, 주선영, 이은정 공저
        ",이룸E&B(이룸이앤비),60789,2017년 10월 02일,국내도서,중고등참고서,중학교,중2 - 문제집,국어(중등2),
190225,48,9791162275092,65281534,한끝 중등역사 1-1 (2019년),"15,000원","13,500","
750원 ","
            편집부
        ",비상교육(구 비유와상징),27558,2018년 10월 08일,국내도서,중고등참고서,중학교,중1 - 문제집,사회/역사/도덕,
190225,49,9788928324156,42784236,일품 중등 수학 1 (상) 450제 (2019년용),"11,000원","9,900","
550원 ","
홍범준, 신사고수학콘텐츠연구회 공저
        ",좋은책신사고,49683,2017년 06월 22일,국내도서,중고등참고서,중학교,중1 - 문제집,수학(중등1),
190225,50,9791162273869,61845038,개념+유형 중등수학 2-1 기초탄탄 라이트 (2019년),"18,000원","16,200","
900원 ","
            편집부
        ",비상교육(구 비유와상징),74907,2018년 06월 01일,국내도서,중고등참고서,중학교,중2 - 문제집,수학(중등2),
