크롤링일,순위,ISBN,상품번호,상품명,정가,판매가,YES포인트,저자,출판사,판매지수,출간일,분류
190314,22,'9788954743761,57430646,EBS 고교특강 올림포스 수학 (상) (2019년),"6,500","5,850","
60","
            편집부 저
        ",한국교육방송공사,111867,2017년 12월 01일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,수학영역,
190314,23,'9788954748612,68725885,EBS 수능특강 과학탐구영역 물리 1 (2019년),"6,200","5,580","
60","
EBS 저
        ",한국교육방송공사,151272,2019년 01월 10일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,과학탐구영역,물리 1ㆍ2,
190314,24,'9791125317258,45512761,능률보카 어원편,"12,000","10,800","
600","
능률영어교육연구소 저
        ",NE능률,205377,2017년 09월 15일,국내도서,중고등참고서,고등학교,영어전문교재,단어/숙어(고등),
190314,25,'9788974572884,57659256,강성태 영단어 어원편,"16,000","14,400","
800","
강성태 저
        ",키출판사,414030,2017년 12월 20일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,영어영역,
190314,26,'9791161237282,66321042,Word Master 워드마스터 수능 2000,"13,000","11,700","
650","
김태희 저
        ",이투스북 ,161106,2018년 10월 29일,국내도서,중고등참고서,고등학교,영어전문교재,단어/숙어(고등),
190314,27,'9788954741293,34919948,EBS Reading Power 유형편 완성,"10,000","9,000","
100","
            편집부
        ",한국교육방송공사,72372,2016년 12월 28일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,영어영역,
190314,28,'9788954748551,68726435,EBS 수능특강 사회탐구영역 세계지리 (2019년),"5,700","5,130","
50","
EBS 저
        ",한국교육방송공사,99936,2019년 01월 10일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,사회탐구영역 문제집,한국지리/세계지리,
190314,29,'9791196306403,67132715,고등 영어 단어 끝 고단끝,"27,000","25,650","
810","
John (현승원) 저
        ",쓰리제이북스,192156,2018년 12월 04일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,영어영역,
190314,30,'9788954748735,68724556,EBS 수능특강 사용설명서 영어(상) (2019년),"9,500","8,550","
90","
EBS 저
        ",한국교육방송공사,122472,2019년 01월 10일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,영어영역,
190314,31,'9788954743785,57430656,EBS 고교특강 올림포스 수학 1 (2019년),"6,500","5,850","
60","
            편집부 저
        ",한국교육방송공사,74541,2017년 12월 01일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,수학영역,
190314,32,'9788954748537,68726437,EBS 수능특강 사회탐구영역 윤리와 사상 (2019년),"6,100","5,490","
60","
EBS 저
        ",한국교육방송공사,92652,2019년 01월 10일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,사회탐구영역,생활과윤리/ 윤리와사상,
190314,33,'9788954748582,68726172,EBS 수능특강 사회탐구영역 법과정치 (2019년),"5,700","5,130","
50","
EBS 저
        ",한국교육방송공사,97752,2019년 01월 10일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,사회탐구영역,경제/법과정치,
190314,34,'9788954748674,68725174,EBS 수능특강 과학탐구영역 생명과학 2 (2019년),"7,200","6,480","
70","
EBS 저
        ",한국교육방송공사,80940,2019년 01월 10일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,과학탐구영역,생명과학 1ㆍ2,
190314,35,'9791162276082,65485358,오투 고등 통합과학 (2019년),"20,000","18,000","
1,000","
이진우 등저
        ",비상교육(구 비유와상징),96684,2018년 09월 01일,국내도서,중고등참고서,고등학교,문제집,"고1,2 문제집","과학(고1,2) 문제집",
190314,36,'9788954741286,34919942,EBS Reading Power 유형편 기본,"10,000","9,000","
100","
            편집부
        ",한국교육방송공사,70095,2016년 12월 28일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,영어영역,
190314,37,'9788954748742,68724550,EBS 수능특강 사용설명서 영어(하) (2019년),"9,500","8,550","
90","
EBS 저
        ",한국교육방송공사,108768,2019년 01월 10일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,영어영역,
190314,38,'9791188808380,62086797,예비 매3비 매일 지문 3개씩 푸는 비문학 독서 기출,"14,000","12,600","
700","
안인숙 저
        ",키출판사,256599,2018년 07월 12일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,국어영역,
190314,39,'9791189719005,67350410,강성태 영문법 필수편,"16,000","14,400","
800","
강성태 저
        ",키출판사,208701,2018년 12월 20일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,영어영역,
190314,40,'9791188808939,67467417,매3문 매일 지문 3개씩 푸는 문학 수능 기출 (2019년),"16,000","14,400","
800","
안인숙 저
        ",키출판사,124791,2018년 12월 20일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,국어영역,
190314,41,'9788954739474,28797680,EBS 수능특강 Light 영어 독해 (2019년용),"9,000","8,100","
90","
            편집부 저
        ",한국교육방송공사,67080,2016년 06월 14일,국내도서,중고등참고서,고등학교,문제집,"고1,2 문제집","영어(고1,2) 문제집",
190314,42,'9788928323906,38419295,신사고 SSEN 쎈 고등 수학 (상) (2019년용),"14,500","13,050","
720","
홍범준 등저
        ",좋은책신사고,201015,2017년 04월 05일,국내도서,중고등참고서,고등학교,문제집,고1ㆍ2 문제집,공통 수학 (2015 개정교육과정),
190314,43,'9791162274552,59520484,완자 고등 생명과학 1 (2019년용),"20,000","18,000","
1,000","
김미경 등저
        ",비상교육(구 비유와상징),80784,2018년 03월 01일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,과학탐구영역,생명과학 1ㆍ2,
190314,44,'9788954743983,57430765,EBS 개념완성 과학탐구영역 통합과학 (2019년),"16,000","14,400","
160","
            편집부
        ",한국교육방송공사,88665,2017년 12월 01일,국내도서,중고등참고서,고등학교,문제집,"고1,2 문제집","과학(고1,2) 문제집",
190314,45,'9788954743945,57430749,EBS 개념완성 사회탐구영역 통합사회 (2019년),"16,000","14,400","
160","
            편집부
        ",한국교육방송공사,62334,2017년 12월 01일,국내도서,중고등참고서,고등학교,문제집,"고1,2 문제집","사회(고1,2) 문제집",
190314,46,'9788928325597,58476205,신사고 SSEN 쎈 고등 수학 1 (2019년/고2용),"14,000","12,600","
700","
홍범준, 신사고수학콘텐츠연구회 공저
        ",좋은책신사고,180693,2018년 02월 02일,국내도서,중고등참고서,고등학교,문제집,고1ㆍ2 문제집,수학 일반선택 (2015 개정교육과정),
190314,47,'9788954748568,68726389,EBS 수능특강 사회탐구영역 동아시아사 (2019년),"5,700","5,130","
50","
EBS 저
        ",한국교육방송공사,73206,2019년 01월 10일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,사회탐구영역,한국사/동아시아사/세계사,
190314,48,'9788960763814,42759608,BLACKLABEL 블랙라벨 수학 (상) (2019년용),"13,000","11,700","
650","
이문호 등저
        ",진학사 (블랙박스),126078,2017년 06월 19일,국내도서,중고등참고서,고등학교,문제집,고1ㆍ2 문제집,공통 수학 (2015 개정교육과정),
190314,49,'9788954743754,57430638,EBS 고교특강 올림포스 독해의 기본 2 (2019년),"8,000","7,200","
80","
            편집부 저
        ",한국교육방송공사,67908,2017년 12월 01일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,영어영역,
190314,50,'9788954748681,68724912,EBS 수능특강 과학탐구영역 지구과학 2 (2019년),"7,200","6,480","
70","
EBS 저
        ",한국교육방송공사,58638,2019년 01월 10일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,과학탐구영역,지구과학 1ㆍ2,
