크롤링일,순위,ISBN,상품번호,상품명,정가,판매가,YES포인트,저자,출판사,판매지수,출간일,분류
190314,23,'9791158316990,32456200,워드마스터 Word Master 중등 실력 (2019년용),"10,000","9,000","
500","
박혜란, 조은정, 홍미정 공저
        ",이투스북 ,120228,2016년 09월 26일,국내도서,중고등참고서,중학교,중1 문제집,영어,
190314,24,'9791162720981,66317933,중학영문법 3800제 2학년 (2019년),"14,800","13,320","
740","
마더텅 편집부 저
        ",마더텅,89685,2018년 10월 22일,국내도서,중고등참고서,중학교,중2 - 문제집,영어(중등2),
190314,25,'9791125314165,35870155,빠른독해 바른독해 빠바 구문독해,"13,500","12,150","
670","
이상엽 저
        ",NE능률,49020,2017년 02월 05일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,영어영역,
190314,26,'9788954747264,67212074,EBS 중학 뉴런 수학2 (상) (2019년),"13,500","12,150","
130","
EBS 저
        ",한국교육방송공사,63636,2018년 12월 12일,국내도서,중고등참고서,EBS 방송교재,EBS 중학교,중2,
190314,27,'9788961333771,42781019,개념원리 중학수학 1-1 (2019년용),"14,000","12,600","
700","
이홍섭 저
        ",개념원리,142443,2017년 06월 20일,국내도서,중고등참고서,중학교,중1 - 문제집,수학(중등1),
190314,28,'9788954747288,67212038,EBS 중학 뉴런 과학2 (2019년),"15,000","13,500","
150","
EBS 저
        ",한국교육방송공사,67074,2018년 12월 14일,국내도서,중고등참고서,EBS 방송교재,EBS 중학교,중2,
190314,29,'9788961334303,61941573,개념원리 문제기본서 RPM 중 2-1 (2019년),"14,000","12,600","
700","
이홍섭 저
        ",개념원리,85689,2018년 07월 01일,국내도서,중고등참고서,중학교,중2 - 문제집,수학(중등2),
190314,30,'9788900434927,64745414,뜯어먹는 중학 영단어 1800,"11,500","10,350","
570","
김승영, 고지영 저
        ",동아출판,80541,2018년 10월 10일,국내도서,중고등참고서,중학교,중학영어전문교재,어휘(단어/숙어),
190314,31,'9791125324447,64413609,주니어 리딩튜터 JUNIOR READING TUTOR LEVEL 1,"12,000","10,800","
600","
            편집부 저
        ",NE능률,80637,2019년 01월 05일,국내도서,중고등참고서,중학교,중학영어전문교재,독해/작문,
190314,32,'9788961333788,43755950,개념원리 문제기본서 RPM 중 1-1 (2019년용),"14,000","12,600","
700","
이홍섭 저
        ",개념원리,102642,2017년 07월 09일,국내도서,중고등참고서,중학교,중1 - 문제집,수학(중등1),
190314,33,'9791162275092,65281534,한끝 중등역사 1-1 (2019년),"15,000","13,500","
750","
            편집부
        ",비상교육(구 비유와상징),45363,2018년 10월 08일,국내도서,중고등참고서,중학교,중1 - 문제집,사회/역사/도덕,
190314,34,'9788954746274,61932980,EBS My Grammar Coach 기초편,"8,500","7,650","
90","
이상엽, 서우식 공저
        ",한국교육방송공사,83592,2018년 06월 25일,국내도서,초등참고서,영어,문법(초등),
190314,35,'9791162721384,66322837,100% 실전대비 MP3 중학영어듣기 24회 모의고사 중학교 2학년 (2019년),"14,000","12,600","
700","
마더텅 편집부 저
        ",마더텅,64284,2018년 10월 22일,국내도서,중고등참고서,중학교,중학영어전문교재,말하기/듣기,
190314,36,'9788928326334,63804456,일품 중등 수학 2 (상) (2019년),"12,000","10,800","
600","
홍범준, 신사고수학콘텐츠연구회 공저
        ",좋은책신사고,68091,2018년 08월 16일,국내도서,중고등참고서,중학교,중2 - 문제집,수학(중등2),
190314,37,'9791125939085,67488139,체크체크 국어 천재 노미숙 교과서편 중등 2-1 (2019년),"18,500","16,650","
920","
김희진 등저
        ",천재교육,36105,2018년 09월 30일,국내도서,중고등참고서,중학교,중2 - 문제집,국어(중등2),
190314,38,'9791125939146,67452078,체크체크 국어 5 천재 노미숙 교과서편 중등 3-1 (2019년),"18,000","16,200","
900","
주진택 등저
        ",천재교육,39111,2018년 09월 30일,국내도서,중고등참고서,중학교,중3 - 문제집,국어(중등3),
190314,39,'9791162720998,66317948,중학영문법 3800제 3학년 (2019년),"14,800","13,320","
740","
마더텅 편집부 저
        ",마더텅,74781,2018년 10월 22일,국내도서,중고등참고서,중학교,중3 - 문제집,영어(중등3),
190314,40,'9788961333207,13779392,개념원리 문제기본서 RPM 중 3-1 (2019년용),"15,000","13,500","
750","
이홍섭 저
        ",개념원리,79620,2014년 07월 11일,국내도서,중고등참고서,중학교,중3 - 문제집,수학(중등3),
190314,41,'9791125323600,61979117,주니어 능률 VOCA 보카 기본,"9,500","8,550","
470","
NE능률 영어교육연구소(신유승,  이정아,  안수진,  이혜경) 저
        ",NE능률,87558,2018년 07월 05일,국내도서,중고등참고서,중학교,중학영어전문교재,어휘(단어/숙어),
190314,42,'9791162338469,67318610,올리드 중등 국어 2-1 (2019년),"16,000","14,400","
800","
강영미 등저
        ",미래엔(대한교과서),32067,2018년 12월 01일,국내도서,중고등참고서,중학교,중2 - 문제집,국어(중등2),
190314,43,'9788954745031,57949812,EBS 중학 뉴런 수학 1 (하) (2019년용),"14,500","13,050","
140","
            편집부
        ",한국교육방송공사,78207,2018년 01월 08일,국내도서,중고등참고서,EBS 방송교재,EBS 중학교,중1,
190314,44,'9788928324170,43254713,일품 중등 수학 3 (상) 543제 (2019년용),"11,000","9,900","
550","
홍범준, 신사고수학콘텐츠연구회 공저
        ",좋은책신사고,64605,2017년 06월 01일,국내도서,중고등참고서,중학교,중3 - 문제집,수학(중등3),
190314,45,'9788954747240,67212106,EBS 중학 뉴런 국어2 (2019년),"16,000","14,400","
160","
EBS 저
        ",한국교육방송공사,48198,2018년 12월 13일,국내도서,중고등참고서,EBS 방송교재,EBS 중학교,중2,
190314,46,'9791162273869,61845038,개념+유형 중등수학 2-1 기초탄탄 라이트 (2019년),"18,000","16,200","
900","
            편집부
        ",비상교육(구 비유와상징),88854,2018년 06월 01일,국내도서,중고등참고서,중학교,중2 - 문제집,수학(중등2),
190314,47,'9788928324156,42784236,일품 중등 수학 1 (상) 450제 (2019년용),"11,000","9,900","
550","
홍범준, 신사고수학콘텐츠연구회 공저
        ",좋은책신사고,60687,2017년 06월 22일,국내도서,중고등참고서,중학교,중1 - 문제집,수학(중등1),
190314,48,'9791162721391,66322849,100% 실전대비 MP3 중학영어듣기 24회 모의고사 중학교 3학년 (2019년),"14,000","12,600","
700","
마더텅 편집부 저
        ",마더텅,57687,2018년 10월 22일,국내도서,중고등참고서,중학교,중학영어전문교재,말하기/듣기,
190314,49,'9791125314172,35870209,빠른독해 바른독해 빠바 유형독해,"13,500","12,150","
670","
최동석, 김하영, 한정은, 이설미, 정희은 공저
        ",NE능률,28968,2017년 02월 05일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,영어영역,
190314,50,'9791125938460,65424065,체크체크 수학 중 1-1 (2019년),"16,500","14,850","
820","
해법수학연구회  저
        ",천재교육(학원),64092,2018년 10월 01일,국내도서,중고등참고서,중학교,중1 - 문제집,수학(중등1),
190314,51,'9788954747110,67134698,EBS 마이리딩코치 레벨1 My Reading Coach Level 1 (2019년),"11,000","9,900","
110","
            편집부
        ",한국교육방송공사,38817,2018년 12월 07일,국내도서,중고등참고서,중학교,중1 문제집,영어,
190314,52,'9791159709944,55997049,한권으로 끝내기 중등 사회 2-1 (2019년용),"13,000","11,700","
650","
김지현 등저
        ",비상교육(구 비유와상징),43614,2017년 10월 01일,국내도서,중고등참고서,중학교,중2 - 문제집,사회/국사(중등2),
190314,53,'9771599177008,69770950,중학 독서평설 Vol.303 (2019년 03월호),"11,000","9,900","
550","
            편집부 저
        ",지학사(학습),28074,2019년 02월 21일,국내도서,중고등참고서,중학교,중학논술전문교재,
190314,54,'9788961334280,61941565,개념원리 중학수학 2-1 (2019년),"16,000","14,400","
800","
이홍섭 저
        ",개념원리,97047,2018년 07월 01일,국내도서,중고등참고서,중학교,중2 - 문제집,수학(중등2),
190314,55,'9791125939122,67452036,체크체크 국어 5 천재 박영목 교과서편 중등 3-1 (2019년),"18,000","16,200","
900","
윤여정 등저
        ",천재교육,35058,2018년 09월 30일,국내도서,중고등참고서,중학교,중3 - 문제집,국어(중등3),
190314,56,'9788954747257,67212095,EBS 중학 뉴런 영어2 (2019년),"12,500","11,250","
120","
EBS 저
        ",한국교육방송공사,42867,2018년 12월 05일,국내도서,중고등참고서,EBS 방송교재,EBS 중학교,중2,
190314,57,'9791159707544,56882560,한권으로 끝내기 중등 국어 1-1 비상교육 교과서편 (2019년용),"18,000","16,200","
900","
            편집부
        ",비상교육(구 비유와상징),31506,2017년 10월 01일,국내도서,중고등참고서,중학교,중1 문제집,국어,
190314,58,'9788928324019,39115962,라이트 쎈 중등수학 1 (상) (2019년용),"14,000","12,600","
700","
홍범준, 신사고수학콘텐츠연구회 공저
        ",좋은책신사고,76566,2017년 04월 25일,국내도서,중고등참고서,중학교,중1 - 문제집,수학(중등1),
190314,59,'9788954735049,15866121,EBS 중학 영어듣기 능력평가 완벽대비 1 (2019년용),"7,500","6,750","
70","
            편집부 저
        ",한국교육방송공사,46479,2015년 01월 27일,국내도서,중고등참고서,EBS 방송교재,EBS 중학교,중1,
190314,60,'9788900434965,66530813,HIGH TOP 하이탑 중학교 과학 2 (2019년),"23,000","20,700","
1,150","
배미정, 김호련, 김상협, 박윤현, 손은정, 박준영 공저
        ",동아출판,48294,2018년 11월 10일,국내도서,중고등참고서,중학교,중2 - 문제집,과학 (중등2),
190314,61,'9791158317805,32456245,워드마스터 Word Master 고등 베이직 Basic (2019년용),"10,000","9,000","
500","
이투스 영어팀 저
        ",이투스북 ,71913,2016년 09월 26일,국내도서,중고등참고서,고등학교,문제집,"고1,2 문제집","영어(고1,2) 문제집",
190314,62,'9788928328000,69334787,[쎈 마블 한정판] 쎈 중등 수학 1(상) (2019년),"14,000","12,600","
700","
홍범준, 신사고수학콘텐츠연구회 공저
        ",좋은책신사고,43239,2019년 02월 01일,국내도서,중고등참고서,중학교,중1 - 문제집,수학(중등1),
190314,63,'9788959902682,15125900,숨마 주니어 중학 국어 어휘력 1,"10,000","9,000","
500","
            편집부 저
        ",이룸E&B(이룸이앤비),85176,2014년 10월 30일,국내도서,중고등참고서,중학교,중1 문제집,국어,
190314,64,'9791125307938,18490610,Grammar Inside 그래머 인사이드 Level 1,"14,000","12,600","
700","
양빈나, 조유람, 허인혜, 김지현, 장미현 공저
        ",NE능률,73545,2015년 06월 15일,국내도서,중고등참고서,중학교,중학영어전문교재,문법,
190314,65,'9788928328024,69334794,[쎈 마블 한정판] 쎈 중등 수학 3(상) (2019년),"14,000","12,600","
700","
홍범준, 신사고수학콘텐츠연구회 공저
        ",좋은책신사고,46041,2019년 02월 01일,국내도서,중고등참고서,중학교,중3 - 문제집,수학(중등3),
190314,66,'9791125324454,64413689,주니어 리딩튜터 JUNIOR READING TUTOR LEVEL 2,"12,000","10,800","
600","
            편집부 저
        ",NE능률,51987,2019년 01월 05일,국내도서,중고등참고서,중학교,중학영어전문교재,독해/작문,
190314,67,'9791158316907,32456221,워드마스터 Word Master 중등 고난도 (2019년용),"11,000","9,900","
550","
박혜란 등저
        ",이투스북 ,86760,2016년 09월 26일,국내도서,중고등참고서,중학교,중3 - 문제집,영어(중등3),
190314,68,'9788928328017,69334792,[쎈 마블 한정판] 쎈 중등 수학 2(상) (2019년),"15,000","13,500","
750","
홍범준, 신사고수학콘텐츠연구회 공저
        ",좋은책신사고,42276,2019년 02월 01일,국내도서,중고등참고서,중학교,중2 - 문제집,수학(중등2),
190314,69,'9791162276495,65485795,한끝 중등국어 2-1 교과서편 (2019년),"17,000","15,300","
850","
            편집부 저
        ",비상교육(구 비유와상징),30438,2018년 10월 01일,국내도서,중고등참고서,중학교,중2 - 문제집,국어(중등2),
190314,70,'9788928325344,57549304,국어의 기술 0(zero) (2019년용),"18,000","16,200","
900","
이해황 저
        ",좋은책신사고,75195,2017년 12월 05일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,국어영역,
190314,71,'9791162277300,68143972,오투 중등과학 3-2 (2019년),"17,500","15,750","
870","
            편집부 저
        ",비상교육(구 비유와상징),25236,2019년 01월 01일,국내도서,중고등참고서,중학교,중3 - 문제집,과학(물상/생물)(중등3),
190314,72,'9791162337264,64341011,올리드 중등 사회 1-1 (2019년),"14,500","13,050","
720","
이현주 등저
        ",미래엔(대한교과서),24120,2018년 09월 03일,국내도서,중고등참고서,중학교,중1 - 문제집,사회/역사/도덕,
190314,73,'9791125307945,18490619,Grammar Inside 그래머 인사이드 Level 2,"14,000","12,600","
700","
양빈나, 선정아, 권영주, 김지현, 강혜진 공저
        ",NE능률,73068,2015년 06월 15일,국내도서,중고등참고서,중학교,중학영어전문교재,문법,
190314,74,'9788967700379,49853107,에이급 수학 중학수학 1-상 (2019년용),"15,000","13,500","
750","
            편집부
        ",에이급,59745,2017년 09월 01일,국내도서,중고등참고서,중학교,중1 - 문제집,수학(중등1),
190314,75,'9788961333153,13615630,개념원리 중학수학 3-1 (2019년용),"14,000","12,600","
700","
이홍섭 저
        ",개념원리,94734,2014년 06월 20일,국내도서,중고등참고서,중학교,중3 - 문제집,수학(중등3),
190314,76,'9791125938569,65289015,체크체크 수학 중 2-1 (2019년),"16,500","14,850","
820","
해법수학연구회  저
        ",천재교육(학원),49035,2018년 10월 01일,국내도서,중고등참고서,중학교,중2 - 문제집,수학(중등2),
190314,77,'9788928326358,60655947,라이트 쎈 중등수학 2 (상) (2019년),"15,000","13,500","
750","
홍범준, 신사고수학콘텐츠연구회 공저
        ",좋은책신사고,56514,2018년 05월 04일,국내도서,중고등참고서,중학교,중2 - 문제집,수학(중등2),
190314,78,'9791162334294,58589725,올리드 중등 국어 1-1 (2019년용),"16,000","14,400","
800","
강영미 등저
        ",미래엔(대한교과서),31725,2018년 03월 01일,국내도서,중고등참고서,중학교,중1 문제집,국어,
190314,79,'9791125323617,61979162,주니어 능률 VOCA 보카 실력,"9,500","8,550","
470","
NE능률 영어교육연구소(신유승,  정연덕,  김은정) 저
        ",NE능률,58221,2018년 07월 05일,국내도서,중고등참고서,중학교,중학영어전문교재,어휘(단어/숙어),
190314,80,'9788937859410,53804948,올리드 중등 역사 2-1 (2019년용),"11,000","9,900","
550","
진문규 등저
        ",미래엔(대한교과서),23853,2017년 10월 10일,국내도서,중고등참고서,중학교,중2 - 문제집,사회/국사(중등2),
190314,81,'9788928326662,66277421,신사고 SSEN 쎈 중등 수학 2 (하) (2019년),"15,000","13,500","
750","
홍범준, 신사고수학연구회 공저
        ",좋은책신사고,54945,2018년 10월 26일,국내도서,중고등참고서,중학교,중2 - 문제집,수학(중등2),
190314,82,'9788960764354,61778571,블랙라벨 중학 수학 2-1 (2019년),"12,000","10,800","
600","
이문호, 김원중, 김숙영, 강희윤 공저
        ",진학사 (블랙박스),42291,2018년 06월 25일,국내도서,중고등참고서,중학교,중2 - 문제집,수학(중등2),
190314,83,'9791162277270,67533730,오투 중등과학 2-2 (2019년),"18,500","16,650","
920","
            편집부 저
        ",비상교육(구 비유와상징),25533,2018년 12월 01일,국내도서,중고등참고서,중학교,중2 - 문제집,과학 (중등2),
190314,84,'9788954746281,61932968,EBS My Grammar Coach 표준편,"12,500","11,250","
130","
이상엽, 서우식 공저
        ",한국교육방송공사,54618,2018년 06월 25일,국내도서,중고등참고서,중학교,중3 - 문제집,영어(중등3),
190314,85,'9791158317331,32456152,워드마스터 Word Master 중등 기초 (2019년용),"10,000","9,000","
500","
홍미정 저
        ",이투스북 ,67116,2016년 09월 26일,국내도서,초등참고서,예비중,
190314,86,'9791125939023,67452116,체크체크 국어 천재 노미숙 교과서편 중등 1-1 (2019년),"18,500","16,650","
920","
임동원 등저
        ",천재교육,23916,2018년 09월 30일,국내도서,중고등참고서,중학교,중1 문제집,국어,
190314,87,'9788967700515,63794715,에이급 수학 중학수학 2-상 (2019년),"15,000","13,500","
750","
            편집부
        ",에이급,47847,2018년 09월 01일,국내도서,중고등참고서,중학교,중2 - 문제집,수학(중등2),
190314,88,'9791125323594,61979178,주니어 능률 VOCA 보카 입문,"9,500","8,550","
470","
NE능률 영어교육연구소(신유승,  이정아,  안수진,  이혜경) 저
        ",NE능률,52977,2018년 07월 05일,국내도서,중고등참고서,중학교,중학영어전문교재,어휘(단어/숙어),
190314,89,'9788900422061,56788218,HIGH TOP 하이탑 중학교 과학 1 (2019년용),"20,000","18,000","
1,000","
배미정, 김호련, 김상협, 박윤현, 손은정, 박준영 공저
        ",동아출판,50826,2017년 11월 10일,국내도서,중고등참고서,중학교,중1 - 문제집,과학(물상/생물)(중등1),
190314,90,'9788968060830,34912051,어휘끝 고교 기본,"12,500","11,250","
620","
김기훈 저
        ",쎄듀(CEDU),31353,2017년 01월 03일,국내도서,중고등참고서,고등학교,문제집,"고1,2 문제집","영어(고1,2) 문제집",
190314,91,'9791162276136,64403914,개념+유형 중등수학 3-1 기초탄탄 라이트 (2019년),"18,500","16,650","
920","
            편집부
        ",비상교육(구 비유와상징),68958,2018년 08월 01일,국내도서,중고등참고서,중학교,중3 - 문제집,수학(중등3),
190314,92,'9791125324461,64413757,주니어 리딩튜터 JUNIOR READING TUTOR LEVEL 3,"12,000","10,800","
600","
            편집부 저
        ",NE능률,44529,2019년 01월 05일,국내도서,중고등참고서,중학교,중학영어전문교재,독해/작문,
190314,93,'9791162338230,65300275,올리드 중등 과학 2-1 (2019년),"16,000","14,400","
800","
미래엔콘텐츠연구회 저
        ",미래엔(대한교과서),23151,2018년 11월 01일,국내도서,중고등참고서,중학교,중2 - 문제집,과학 (중등2),
190314,94,'9788968060502,22791986,천일문 입문,"12,000","10,800","
600","
김기훈, 한예희, 강문영, 유소영 공저
        ",쎄듀(CEDU),60117,2015년 10월 30일,국내도서,중고등참고서,고등학교,문제집,"고1,2 문제집","영어(고1,2) 문제집",
190314,95,'9791195495030,22865949,경선식 영단어 초스피드 암기비법 중학,"11,500","10,350","
570","
경선식 저
        ",경선식에듀,75690,2015년 11월 17일,국내도서,중고등참고서,중학교,중학영어전문교재,어휘(단어/숙어),
190314,96,'9788928324385,56882646,신사고 SSEN 쎈 중등 수학 3 (하) 문제기본서 (2019년용),"15,000","13,500","
750","
홍범준, 신사고수학연구회 공저
        ",좋은책신사고,124410,2017년 11월 01일,국내도서,중고등참고서,중학교,중3 - 문제집,수학(중등3),
190314,97,'9788954741200,34823874,EBS TV 중학 과학 3 (2019년용),"11,500","10,350","
110","
            편집부 저
        ",한국교육방송공사,37596,2016년 12월 16일,국내도서,중고등참고서,EBS 방송교재,EBS 중학교,중3,
190314,98,'9788960763333,23593775,블랙라벨 중학 수학 3-1 (2019년용),"10,000","9,000","
500","
이문호, 김원중, 김숙영, 강희윤 공저
        ",진학사 (블랙박스),38109,2015년 12월 11일,국내도서,중고등참고서,중학교,중3 - 문제집,수학(중등3),
